"bench","solver","instance","ert"
"rbv2_ranger","RS",334,160000
"rbv2_ranger","EA",334,794.85
"rbv2_ranger","OP",334,160000
"rbv2_ranger","SM",334,626.25
"rbv2_ranger","RS",24,160000
"rbv2_ranger","EA",24,798.85
"rbv2_ranger","OP",24,160000
"rbv2_ranger","SM",24,532.85
"rbv2_ranger","RS",1486,160000
"rbv2_ranger","EA",1486,160000
"rbv2_ranger","OP",1486,160000
"rbv2_ranger","SM",1486,741.65
"rbv2_ranger","RS",41278,160000
"rbv2_ranger","EA",41278,160000
"rbv2_ranger","OP",41278,160000
"rbv2_ranger","SM",41278,708.85
"rbv2_ranger","RS",28,160000
"rbv2_ranger","EA",28,160000
"rbv2_ranger","OP",28,160000
"rbv2_ranger","SM",28,607.15
"rbv2_ranger","RS",1487,160000
"rbv2_ranger","EA",1487,774.45
"rbv2_ranger","OP",1487,160000
"rbv2_ranger","SM",1487,574.6
"rbv2_ranger","RS",1068,160000
"rbv2_ranger","EA",1068,160000
"rbv2_ranger","OP",1068,748.95
"rbv2_ranger","SM",1068,614.3
"rbv2_ranger","RS",1050,160000
"rbv2_ranger","EA",1050,160000
"rbv2_ranger","OP",1050,797.1
"rbv2_ranger","SM",1050,608.85
"rbv2_ranger","RS",1049,160000
"rbv2_ranger","EA",1049,798.85
"rbv2_ranger","OP",1049,160000
"rbv2_ranger","SM",1049,576.65
"rbv2_ranger","RS",32,160000
"rbv2_ranger","EA",32,160000
"rbv2_ranger","OP",32,160000
"rbv2_ranger","SM",32,542.55
"rbv2_ranger","RS",1489,160000
"rbv2_ranger","EA",1489,160000
"rbv2_ranger","OP",1489,160000
"rbv2_ranger","SM",1489,583.6
"rbv2_ranger","RS",470,160000
"rbv2_ranger","EA",470,160000
"rbv2_ranger","OP",470,160000
"rbv2_ranger","SM",470,689.4
"rbv2_ranger","RS",1494,160000
"rbv2_ranger","EA",1494,160000
"rbv2_ranger","OP",1494,160000
"rbv2_ranger","SM",1494,719.55
"rbv2_ranger","RS",182,160000
"rbv2_ranger","EA",182,784.45
"rbv2_ranger","OP",182,796.3
"rbv2_ranger","SM",182,722.5
"rbv2_ranger","RS",312,160000
"rbv2_ranger","EA",312,785.25
"rbv2_ranger","OP",312,160000
"rbv2_ranger","SM",312,464.75
"rbv2_ranger","RS",40984,160000
"rbv2_ranger","EA",40984,160000
"rbv2_ranger","OP",40984,160000
"rbv2_ranger","SM",40984,721
"rbv2_ranger","RS",1501,160000
"rbv2_ranger","EA",1501,160000
"rbv2_ranger","OP",1501,160000
"rbv2_ranger","SM",1501,504.05
"rbv2_ranger","RS",40685,160000
"rbv2_ranger","EA",40685,160000
"rbv2_ranger","OP",40685,160000
"rbv2_ranger","SM",40685,692.6
"rbv2_ranger","RS",38,160000
"rbv2_ranger","EA",38,789.35
"rbv2_ranger","OP",38,160000
"rbv2_ranger","SM",38,509.75
"rbv2_ranger","RS",42,160000
"rbv2_ranger","EA",42,160000
"rbv2_ranger","OP",42,160000
"rbv2_ranger","SM",42,594.85
"rbv2_ranger","RS",44,160000
"rbv2_ranger","EA",44,773.65
"rbv2_ranger","OP",44,160000
"rbv2_ranger","SM",44,722.55
"rbv2_ranger","RS",46,160000
"rbv2_ranger","EA",46,792.45
"rbv2_ranger","OP",46,160000
"rbv2_ranger","SM",46,716.9
"rbv2_ranger","RS",40982,160000
"rbv2_ranger","EA",40982,792.85
"rbv2_ranger","OP",40982,160000
"rbv2_ranger","SM",40982,530.25
"rbv2_ranger","RS",1040,160000
"rbv2_ranger","EA",1040,769.15
"rbv2_ranger","OP",1040,160000
"rbv2_ranger","SM",1040,511.45
"rbv2_ranger","RS",41146,160000
"rbv2_ranger","EA",41146,793.65
"rbv2_ranger","OP",41146,160000
"rbv2_ranger","SM",41146,628.45
"rbv2_ranger","RS",377,160000
"rbv2_ranger","EA",377,160000
"rbv2_ranger","OP",377,160000
"rbv2_ranger","SM",377,642.5
"rbv2_ranger","RS",40499,160000
"rbv2_ranger","EA",40499,160000
"rbv2_ranger","OP",40499,160000
"rbv2_ranger","SM",40499,564.6
"rbv2_ranger","RS",50,160000
"rbv2_ranger","EA",50,790.1
"rbv2_ranger","OP",50,160000
"rbv2_ranger","SM",50,619.95
"rbv2_ranger","RS",54,160000
"rbv2_ranger","EA",54,160000
"rbv2_ranger","OP",54,160000
"rbv2_ranger","SM",54,549.75
"rbv2_ranger","RS",41216,160000
"rbv2_ranger","EA",41216,160000
"rbv2_ranger","OP",41216,160000
"rbv2_ranger","SM",41216,736.2
"rbv2_ranger","RS",307,160000
"rbv2_ranger","EA",307,160000
"rbv2_ranger","OP",307,160000
"rbv2_ranger","SM",307,667.65
"rbv2_ranger","RS",1497,160000
"rbv2_ranger","EA",1497,794.1
"rbv2_ranger","OP",1497,719.05
"rbv2_ranger","SM",1497,623.3
"rbv2_ranger","RS",60,160000
"rbv2_ranger","EA",60,798.05
"rbv2_ranger","OP",60,160000
"rbv2_ranger","SM",60,599.7
"rbv2_ranger","RS",1510,160000
"rbv2_ranger","EA",1510,160000
"rbv2_ranger","OP",1510,160000
"rbv2_ranger","SM",1510,610
"rbv2_ranger","RS",40983,160000
"rbv2_ranger","EA",40983,789.65
"rbv2_ranger","OP",40983,160000
"rbv2_ranger","SM",40983,537.45
"rbv2_ranger","RS",40498,160000
"rbv2_ranger","EA",40498,160000
"rbv2_ranger","OP",40498,160000
"rbv2_ranger","SM",40498,629.2
"rbv2_ranger","RS",181,160000
"rbv2_ranger","EA",181,160000
"rbv2_ranger","OP",181,160000
"rbv2_ranger","SM",181,677.5
"rbv2_ranger","RS",41138,160000
"rbv2_ranger","EA",41138,420.15
"rbv2_ranger","OP",41138,281.25
"rbv2_ranger","SM",41138,143.6
"rbv2_ranger","RS",41163,160000
"rbv2_ranger","EA",41163,160000
"rbv2_ranger","OP",41163,160000
"rbv2_ranger","SM",41163,719.2
"rbv2_ranger","RS",1111,744.9
"rbv2_ranger","EA",1111,248
"rbv2_ranger","OP",1111,182.05
"rbv2_ranger","SM",1111,106.45
"rbv2_ranger","RS",41159,566.85
"rbv2_ranger","EA",41159,105
"rbv2_ranger","OP",41159,54.85
"rbv2_ranger","SM",41159,85.85
"rbv2_ranger","RS",300,160000
"rbv2_ranger","EA",300,160000
"rbv2_ranger","OP",300,160000
"rbv2_ranger","SM",300,677.1
"rbv2_ranger","RS",41162,160000
"rbv2_ranger","EA",41162,761.1
"rbv2_ranger","OP",41162,160000
"rbv2_ranger","SM",41162,398.8
"rbv2_ranger","RS",23517,160000
"rbv2_ranger","EA",23517,796.85
"rbv2_ranger","OP",23517,160000
"rbv2_ranger","SM",23517,657.55
"rbv2_ranger","RS",41165,160000
"rbv2_ranger","EA",41165,730.85
"rbv2_ranger","OP",41165,160000
"rbv2_ranger","SM",41165,546.5
"rbv2_ranger","RS",4541,160000
"rbv2_ranger","EA",4541,580.5
"rbv2_ranger","OP",4541,502.1
"rbv2_ranger","SM",4541,213.1
"rbv2_ranger","RS",41161,136.85
"rbv2_ranger","EA",41161,194.4
"rbv2_ranger","OP",41161,108.2
"rbv2_ranger","SM",41161,54.6
"rbv2_ranger","RS",41166,160000
"rbv2_ranger","EA",41166,775.35
"rbv2_ranger","OP",41166,160000
"rbv2_ranger","SM",41166,702.6
"rbv2_ranger","RS",40927,34.15
"rbv2_ranger","EA",40927,30.9
"rbv2_ranger","OP",40927,10.8
"rbv2_ranger","SM",40927,28.5
"rbv2_ranger","RS",41150,160000
"rbv2_ranger","EA",41150,300.6
"rbv2_ranger","OP",41150,506.55
"rbv2_ranger","SM",41150,169.4
"rbv2_ranger","RS",23512,160000
"rbv2_ranger","EA",23512,768.35
"rbv2_ranger","OP",23512,160000
"rbv2_ranger","SM",23512,525.7
"rbv2_ranger","RS",41168,160000
"rbv2_ranger","EA",41168,160000
"rbv2_ranger","OP",41168,160000
"rbv2_ranger","SM",41168,736.8
"rbv2_ranger","RS",1493,160000
"rbv2_ranger","EA",1493,160000
"rbv2_ranger","OP",1493,160000
"rbv2_ranger","SM",1493,698.3
"rbv2_ranger","RS",40996,770.8
"rbv2_ranger","EA",40996,194.95
"rbv2_ranger","OP",40996,82.95
"rbv2_ranger","SM",40996,102.45
"rbv2_ranger","RS",554,757.3
"rbv2_ranger","EA",554,274.35
"rbv2_ranger","OP",554,77.8
"rbv2_ranger","SM",554,99.1
"rbv2_ranger","RS",40923,156
"rbv2_ranger","EA",40923,75.35
"rbv2_ranger","OP",40923,66.55
"rbv2_ranger","SM",40923,55.65
"rbv2_ranger","RS",41169,160000
"rbv2_ranger","EA",41169,335.2
"rbv2_ranger","OP",41169,290.2
"rbv2_ranger","SM",41169,189
"rbv2_svm","RS",40981,120000
"rbv2_svm","EA",40981,576.4
"rbv2_svm","OP",40981,120000
"rbv2_svm","SM",40981,587.75
"rbv2_svm","RS",4134,120000
"rbv2_svm","EA",4134,566.55
"rbv2_svm","OP",4134,120000
"rbv2_svm","SM",4134,120000
"rbv2_svm","RS",1220,120000
"rbv2_svm","EA",1220,562.45
"rbv2_svm","OP",1220,120000
"rbv2_svm","SM",1220,120000
"rbv2_svm","RS",40978,485.55
"rbv2_svm","EA",40978,587.2
"rbv2_svm","OP",40978,120000
"rbv2_svm","SM",40978,560.15
"rbv2_svm","RS",40966,344.2
"rbv2_svm","EA",40966,120000
"rbv2_svm","OP",40966,587.4
"rbv2_svm","SM",40966,293.15
"rbv2_svm","RS",40536,252.75
"rbv2_svm","EA",40536,120000
"rbv2_svm","OP",40536,120000
"rbv2_svm","SM",40536,557.15
"rbv2_svm","RS",41156,120000
"rbv2_svm","EA",41156,120000
"rbv2_svm","OP",41156,120000
"rbv2_svm","SM",41156,540.4
"rbv2_svm","RS",458,35.75
"rbv2_svm","EA",458,595.25
"rbv2_svm","OP",458,120000
"rbv2_svm","SM",458,400.25
"rbv2_svm","RS",41157,120000
"rbv2_svm","EA",41157,120000
"rbv2_svm","OP",41157,120000
"rbv2_svm","SM",41157,431.45
"rbv2_svm","RS",40975,120000
"rbv2_svm","EA",40975,554.5
"rbv2_svm","OP",40975,438.1
"rbv2_svm","SM",40975,303.55
"rbv2_svm","RS",40994,405.05
"rbv2_svm","EA",40994,120000
"rbv2_svm","OP",40994,120000
"rbv2_svm","SM",40994,544.85
"rbv2_svm","RS",1468,120000
"rbv2_svm","EA",1468,571.1
"rbv2_svm","OP",1468,120000
"rbv2_svm","SM",1468,120000
"rbv2_svm","RS",6332,120000
"rbv2_svm","EA",6332,120000
"rbv2_svm","OP",6332,120000
"rbv2_svm","SM",6332,466.9
"rbv2_svm","RS",40670,568.2
"rbv2_svm","EA",40670,588.05
"rbv2_svm","OP",40670,120000
"rbv2_svm","SM",40670,564.45
"rbv2_svm","RS",151,548.8
"rbv2_svm","EA",151,585.95
"rbv2_svm","OP",151,120000
"rbv2_svm","SM",151,583.1
"rbv2_svm","RS",1475,63.65
"rbv2_svm","EA",1475,120000
"rbv2_svm","OP",1475,120000
"rbv2_svm","SM",1475,575.9
"rbv2_svm","RS",1476,68.65
"rbv2_svm","EA",1476,592
"rbv2_svm","OP",1476,120000
"rbv2_svm","SM",1476,571.1
"rbv2_svm","RS",1478,56.05
"rbv2_svm","EA",1478,120000
"rbv2_svm","OP",1478,120000
"rbv2_svm","SM",1478,470.95
"rbv2_svm","RS",1479,120000
"rbv2_svm","EA",1479,591.65
"rbv2_svm","OP",1479,120000
"rbv2_svm","SM",1479,468.35
"rbv2_svm","RS",41212,406.55
"rbv2_svm","EA",41212,576.35
"rbv2_svm","OP",41212,120000
"rbv2_svm","SM",41212,120000
"rbv2_svm","RS",1480,260.95
"rbv2_svm","EA",1480,568.9
"rbv2_svm","OP",1480,120000
"rbv2_svm","SM",1480,120000
"rbv2_svm","RS",1053,599.85
"rbv2_svm","EA",1053,570.1
"rbv2_svm","OP",1053,120000
"rbv2_svm","SM",1053,120000
"rbv2_svm","RS",1067,66.95
"rbv2_svm","EA",1067,120000
"rbv2_svm","OP",1067,120000
"rbv2_svm","SM",1067,533
"rbv2_svm","RS",1056,120000
"rbv2_svm","EA",1056,585.4
"rbv2_svm","OP",1056,120000
"rbv2_svm","SM",1056,580.25
"rbv2_svm","RS",12,572.25
"rbv2_svm","EA",12,593.2
"rbv2_svm","OP",12,120000
"rbv2_svm","SM",12,553.8
"rbv2_svm","RS",1487,120000
"rbv2_svm","EA",1487,120000
"rbv2_svm","OP",1487,120000
"rbv2_svm","SM",1487,499.6
"rbv2_svm","RS",1068,120000
"rbv2_svm","EA",1068,595.55
"rbv2_svm","OP",1068,120000
"rbv2_svm","SM",1068,517.45
"rbv2_svm","RS",32,120000
"rbv2_svm","EA",32,563.4
"rbv2_svm","OP",32,120000
"rbv2_svm","SM",32,301.2
"rbv2_svm","RS",470,120000
"rbv2_svm","EA",470,574.75
"rbv2_svm","OP",470,120000
"rbv2_svm","SM",470,586.85
"rbv2_svm","RS",312,120000
"rbv2_svm","EA",312,578.5
"rbv2_svm","OP",312,120000
"rbv2_svm","SM",312,583.05
"rbv2_svm","RS",38,43.25
"rbv2_svm","EA",38,587.45
"rbv2_svm","OP",38,120000
"rbv2_svm","SM",38,120000
"rbv2_svm","RS",40982,35.1
"rbv2_svm","EA",40982,587.75
"rbv2_svm","OP",40982,120000
"rbv2_svm","SM",40982,120000
"rbv2_svm","RS",50,120000
"rbv2_svm","EA",50,569.6
"rbv2_svm","OP",50,120000
"rbv2_svm","SM",50,315.4
"rbv2_svm","RS",41216,39.9
"rbv2_svm","EA",41216,588.7
"rbv2_svm","OP",41216,120000
"rbv2_svm","SM",41216,120000
"rbv2_svm","RS",307,114.45
"rbv2_svm","EA",307,120000
"rbv2_svm","OP",307,582.2
"rbv2_svm","SM",307,383.85
"rbv2_svm","RS",40498,120000
"rbv2_svm","EA",40498,599.15
"rbv2_svm","OP",40498,120000
"rbv2_svm","SM",40498,547.45
"rbv2_svm","RS",181,574.1
"rbv2_svm","EA",181,582.75
"rbv2_svm","OP",181,120000
"rbv2_svm","SM",181,566.8
"rbv2_svm","RS",1464,111.8
"rbv2_svm","EA",1464,576.1
"rbv2_svm","OP",1464,120000
"rbv2_svm","SM",1464,120000
"rbv2_svm","RS",41164,37
"rbv2_svm","EA",41164,120000
"rbv2_svm","OP",41164,120000
"rbv2_svm","SM",41164,577.1
"rbv2_svm","RS",16,553.3
"rbv2_svm","EA",16,561.3
"rbv2_svm","OP",16,579
"rbv2_svm","SM",16,383.95
"rbv2_svm","RS",1461,120000
"rbv2_svm","EA",1461,120000
"rbv2_svm","OP",1461,120000
"rbv2_svm","SM",1461,511
"rbv2_svm","RS",41162,557.8
"rbv2_svm","EA",41162,585.95
"rbv2_svm","OP",41162,120000
"rbv2_svm","SM",41162,555
"rbv2_svm","RS",6,50.6
"rbv2_svm","EA",6,120000
"rbv2_svm","OP",6,120000
"rbv2_svm","SM",6,485.8
"rbv2_svm","RS",14,534.05
"rbv2_svm","EA",14,591.35
"rbv2_svm","OP",14,120000
"rbv2_svm","SM",14,540.9
"rbv2_svm","RS",1494,33.7
"rbv2_svm","EA",1494,120000
"rbv2_svm","OP",1494,120000
"rbv2_svm","SM",1494,575.95
"rbv2_svm","RS",54,356.45
"rbv2_svm","EA",54,120000
"rbv2_svm","OP",54,120000
"rbv2_svm","SM",54,400.6
"rbv2_svm","RS",375,99.9
"rbv2_svm","EA",375,589.85
"rbv2_svm","OP",375,120000
"rbv2_svm","SM",375,450.6
"rbv2_svm","RS",1590,46.45
"rbv2_svm","EA",1590,120000
"rbv2_svm","OP",1590,120000
"rbv2_svm","SM",1590,594.05
"rbv2_svm","RS",23,120000
"rbv2_svm","EA",23,120000
"rbv2_svm","OP",23,120000
"rbv2_svm","SM",23,496
"rbv2_svm","RS",41163,73.5
"rbv2_svm","EA",41163,120000
"rbv2_svm","OP",41163,120000
"rbv2_svm","SM",41163,529.35
"rbv2_svm","RS",1111,252.55
"rbv2_svm","EA",1111,574.85
"rbv2_svm","OP",1111,120000
"rbv2_svm","SM",1111,120000
"rbv2_svm","RS",41027,456.15
"rbv2_svm","EA",41027,574.6
"rbv2_svm","OP",41027,120000
"rbv2_svm","SM",41027,120000
"rbv2_svm","RS",40668,204.5
"rbv2_svm","EA",40668,597.4
"rbv2_svm","OP",40668,120000
"rbv2_svm","SM",40668,489.7
"rbv2_svm","RS",41138,23.65
"rbv2_svm","EA",41138,120000
"rbv2_svm","OP",41138,120000
"rbv2_svm","SM",41138,120000
"rbv2_svm","RS",4135,316
"rbv2_svm","EA",4135,584.2
"rbv2_svm","OP",4135,120000
"rbv2_svm","SM",4135,534
"rbv2_svm","RS",4538,39.75
"rbv2_svm","EA",4538,120000
"rbv2_svm","OP",4538,120000
"rbv2_svm","SM",4538,120000
"rbv2_svm","RS",40496,120000
"rbv2_svm","EA",40496,585.1
"rbv2_svm","OP",40496,120000
"rbv2_svm","SM",40496,582.25
"rbv2_svm","RS",4534,570.7
"rbv2_svm","EA",4534,120000
"rbv2_svm","OP",4534,120000
"rbv2_svm","SM",4534,510.65
"rbv2_svm","RS",40900,120000
"rbv2_svm","EA",40900,583.65
"rbv2_svm","OP",40900,120000
"rbv2_svm","SM",40900,564.3
"rbv2_svm","RS",1457,120000
"rbv2_svm","EA",1457,595.85
"rbv2_svm","OP",1457,120000
"rbv2_svm","SM",1457,543.2
"rbv2_svm","RS",11,144
"rbv2_svm","EA",11,580.25
"rbv2_svm","OP",11,120000
"rbv2_svm","SM",11,120000
"rbv2_svm","RS",1462,120000
"rbv2_svm","EA",1462,582.4
"rbv2_svm","OP",1462,120000
"rbv2_svm","SM",1462,585.55
"rbv2_svm","RS",41142,120000
"rbv2_svm","EA",41142,120000
"rbv2_svm","OP",41142,120000
"rbv2_svm","SM",41142,503.6
"rbv2_svm","RS",40701,173.4
"rbv2_svm","EA",40701,120000
"rbv2_svm","OP",40701,120000
"rbv2_svm","SM",40701,528.9
"rbv2_svm","RS",29,120000
"rbv2_svm","EA",29,581.3
"rbv2_svm","OP",29,120000
"rbv2_svm","SM",29,561.55
"rbv2_svm","RS",37,26.3
"rbv2_svm","EA",37,120000
"rbv2_svm","OP",37,120000
"rbv2_svm","SM",37,555.65
"rbv2_svm","RS",23381,586.75
"rbv2_svm","EA",23381,569.9
"rbv2_svm","OP",23381,120000
"rbv2_svm","SM",23381,120000
"rbv2_svm","RS",188,120000
"rbv2_svm","EA",188,578.05
"rbv2_svm","OP",188,120000
"rbv2_svm","SM",188,581.2
"rbv2_svm","RS",41143,119
"rbv2_svm","EA",41143,579.35
"rbv2_svm","OP",41143,584.7
"rbv2_svm","SM",41143,120000
"rbv2_svm","RS",1063,199.1
"rbv2_svm","EA",1063,565.3
"rbv2_svm","OP",1063,120000
"rbv2_svm","SM",1063,120000
"rbv2_svm","RS",3,488.95
"rbv2_svm","EA",3,493.5
"rbv2_svm","OP",3,493.35
"rbv2_svm","SM",3,247.85
"rbv2_svm","RS",18,120000
"rbv2_svm","EA",18,583.55
"rbv2_svm","OP",18,120000
"rbv2_svm","SM",18,565.8
"rbv2_svm","RS",40979,551
"rbv2_svm","EA",40979,593.6
"rbv2_svm","OP",40979,120000
"rbv2_svm","SM",40979,301.9
"rbv2_svm","RS",22,128.75
"rbv2_svm","EA",22,577.1
"rbv2_svm","OP",22,120000
"rbv2_svm","SM",22,585.65
"rbv2_svm","RS",1515,120000
"rbv2_svm","EA",1515,585.1
"rbv2_svm","OP",1515,120000
"rbv2_svm","SM",1515,269.9
"rbv2_svm","RS",334,120000
"rbv2_svm","EA",334,597.65
"rbv2_svm","OP",334,120000
"rbv2_svm","SM",334,477.6
"rbv2_svm","RS",24,488.95
"rbv2_svm","EA",24,516.05
"rbv2_svm","OP",24,333.15
"rbv2_svm","SM",24,195.75
"rbv2_svm","RS",1493,66.05
"rbv2_svm","EA",1493,120000
"rbv2_svm","OP",1493,120000
"rbv2_svm","SM",1493,538.45
"rbv2_svm","RS",28,120000
"rbv2_svm","EA",28,120000
"rbv2_svm","OP",28,583.8
"rbv2_svm","SM",28,493
"rbv2_svm","RS",1050,570.3
"rbv2_svm","EA",1050,599.75
"rbv2_svm","OP",1050,120000
"rbv2_svm","SM",1050,502.2
"rbv2_svm","RS",1049,120000
"rbv2_svm","EA",1049,595.55
"rbv2_svm","OP",1049,120000
"rbv2_svm","SM",1049,547.75
"rbv2_svm","RS",40984,193.3
"rbv2_svm","EA",40984,120000
"rbv2_svm","OP",40984,120000
"rbv2_svm","SM",40984,541.3
"rbv2_svm","RS",40685,120000
"rbv2_svm","EA",40685,596.5
"rbv2_svm","OP",40685,120000
"rbv2_svm","SM",40685,555.5
"rbv2_svm","RS",42,120000
"rbv2_svm","EA",42,120000
"rbv2_svm","OP",42,120000
"rbv2_svm","SM",42,527.95
"rbv2_svm","RS",44,276.25
"rbv2_svm","EA",44,586
"rbv2_svm","OP",44,120000
"rbv2_svm","SM",44,570.75
"rbv2_svm","RS",46,178.9
"rbv2_svm","EA",46,566.65
"rbv2_svm","OP",46,507.3
"rbv2_svm","SM",46,285.65
"rbv2_svm","RS",1040,120000
"rbv2_svm","EA",1040,543.8
"rbv2_svm","OP",1040,120000
"rbv2_svm","SM",1040,325
"rbv2_svm","RS",41146,82.4
"rbv2_svm","EA",41146,599.75
"rbv2_svm","OP",41146,120000
